0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310003;Bombardero
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310004;Cabo de la fuerza aérea
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310005;Infante de marina regular
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310006;Infante de marina profesional
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310007;Soldado bachiller
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310008;Soldado campesino
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310009;Soldado de infantería
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310010;Soldado recluta
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310011;Soldado profesional del ejército nacional
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310012;Soldado regular de la fuerza aérea   
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310013;Soldado regular del ejército nacional 
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111001;Alcalde
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111002;Canciller
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111003;Concejal
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111004;Congresista
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111005;Diputado
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111006;Edil
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111007;Gobernador de departamento 
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111008;Jefe de estado
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111009;Legislador
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111010;Miembro de la asamblea legislativa
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111011;Miembro del consejo legislativo
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111012;Miembro del parlamento
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111013;Miembros de gobiernos locales
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111014;Ministro de gobierno
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111015;Ministro de relaciones exteriores
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111016;Parlamentario
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111017;Presidente de la república
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111018;Representante de la cámara
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111019;Senador
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111020;Viceministro de gobierno
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1111;Directores formuladores de políticas y normas;1111021;Vicepresidente de la república 
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112001;Administrador general de la administración pública
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112002;Agregado de prensa
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112003;Agregado diplomático
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112004;Alguacil jefe de policía 
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112005;Alto comisionado
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112006;Brigadier general policía nacional
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112007;Comisario de la policía
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112008;Comisionado de bomberos
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112009;Comisionado de la función pública
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112010;Consejero de estado
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112011;Cónsul
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112012;Contador general de la nación 
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112013;Contralor general de la nación 
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112014;Director de asuntos intergubernamentales
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112015;Director de departamento administrativo nacional
1;Directores y gerentes;11;DIRECTORES EJECUTIVOS, PERSONAL DIRECTIVO DE LA ADMINISTRACIÓN Y LEGISLATIVOS;111;Miembros del poder ejecutivo y de los cuerpos legislativos;1112;Directores del gobierno;1112016;Director de impuestos nacionales
